0.000834154 	 553.768
0.000811339 	 -424.092
0.000229308 	 -1186.99
0.00116791 	 -1252.32
0.000147017 	 -2857.73
0.000424336 	 -1192.25
0.00127193 	 -891.95
0.00160925 	 1982.91
0.000423045 	 -286.808
0.0016028 	 -750.717
0.000278635 	 -1467.61
0.000176611 	 -1092.87
0.000507391 	 -456.525
0.00101009 	 610.948
0.000836053 	 1144.68
0.000693107 	 134.414
0.000465306 	 -1612.72
0.000832102 	 346.755
0.00128721 	 500.938
0.000499616 	 -1371.46
0.00144212 	 -1149.2
0.00176152 	 1570.65
0.000566571 	 183.368
0.00181641 	 2053.56
0.00114898 	 -611.211
0.00058187 	 761.728
0.0018231 	 319.045
0.000846497 	 -701.392
0.000746325 	 -389.912
2.40683e-05 	 -5963.74
0.000588037 	 -431.279
0.000981225 	 -625.316
0.000365016 	 -909.105
0.00140802 	 85.0442
0.000890093 	 -51.0976
0.00115854 	 -1751.36
0.000594635 	 404.812
0.000515572 	 -76.4184
0.00125504 	 -329.675
0.000179748 	 -2399.32
0.0018397 	 1694.52
0.00167686 	 137.488
4.01583e-05 	 -4656.94
0.000714043 	 -1554.19
0.00162481 	 -98.2106
0.000691473 	 -234.94
0.00112452 	 -240.698
0.00192572 	 5366.39
0.000147662 	 -1689.55
0.00193623 	 4061.92
0.00181212 	 1241.68
0.000581157 	 81.4105
0.000991192 	 493.628
0.000319998 	 -1193.44
0.000534568 	 -244.715
0.000183854 	 -1416.71
0.00126618 	 -370.451
0.00199325 	 5767.42
0.000229961 	 -2067.48
0.00119809 	 443.747
0.000289503 	 853.512
0.000335404 	 -1318.02
0.00184128 	 993.934
0.00010403 	 -3198.04
0.00124208 	 148.568
0.000411871 	 -1508.32
0.000687372 	 956.953
0.00188739 	 2714.44
0.00115965 	 890.302
0.00143989 	 795.337
0.000281986 	 -1143.45
0.00122733 	 -47.4904
0.00133262 	 -1009.19
0.00181346 	 1460.3
0.000845265 	 1096.73
0.000736555 	 603.369
0.000535472 	 662.456
0.000755105 	 265.284
0.000424175 	 -462.282
0.00173079 	 725.308
0.0014477 	 616.268
0.000719786 	 -800.027
0.00163595 	 -1249.24
0.000282706 	 -203.846
0.00125744 	 134.948
0.00194558 	 4645.44
0.000839388 	 1108.69
0.00150224 	 -263.207
0.000268321 	 99.8129
0.000957592 	 461.309
0.000396042 	 -87.8701
0.000769302 	 -293.607
