0.00145872 	 219859
0.000259532 	 -603465
0.00129421 	 203659
0.00035662 	 -338479
0.000558826 	 -769654
0.00120768 	 69689.3
0.001899 	 364265
0.000838939 	 113962
0.0013952 	 155438
0.00123017 	 -281985
0.000381538 	 -192803
0.000285571 	 -296666
0.0018148 	 -557176
0.000367209 	 58064.4
0.00101408 	 -68970.3
0.00140529 	 -142088
0.00120311 	 -100921
0.00145928 	 -209525
0.000212823 	 177925
0.000835633 	 372864
0.000253206 	 -242526
0.00157855 	 99798
0.000297272 	 290571
0.000495213 	 440592
0.0001474 	 -19032.8
0.00134306 	 -372928
0.00111175 	 -307570
0.000887835 	 132159
0.000609162 	 448609
0.00191102 	 -111641
0.000450821 	 -705718
0.0011387 	 -309335
0.00151109 	 134045
0.000335036 	 -394927
0.000276339 	 110659
0.000130654 	 -121000
0.00159312 	 152761
0.00119068 	 218914
0.000927296 	 -765709
0.000481959 	 -345603
0.00181932 	 -51117
0.00154806 	 -164844
0.000696585 	 333685
0.00185255 	 456009
0.00117394 	 -407236
0.000337281 	 654655
0.00133207 	 147020
0.00107334 	 -38779.5
0.000503824 	 -66287.6
0.000460682 	 235804
0.000868101 	 -222326
0.00126696 	 -14200.3
0.000396728 	 -343303
0.000584878 	 -520881
4.53099e-05 	 -312295
0.00111376 	 485144
0.000247739 	 404235
0.000158773 	 45145.9
0.00168425 	 74056.7
0.000665271 	 494613
0.00168345 	 -156749
0.00180693 	 -29730.2
0.000409796 	 53258.2
0.00125108 	 -76973.1
0.000784417 	 61558
0.00149691 	 265560
0.00139299 	 99898.1
0.00131094 	 321991
0.00185229 	 -180232
0.000582643 	 -416992
0.00174597 	 -48724.8
0.00131253 	 121661
0.00139385 	 392705
0.00176699 	 199617
0.00039797 	 92900
0.000650469 	 -47969
0.00108568 	 -307800
0.00136243 	 600870
0.000717015 	 -260438
0.00115157 	 57222.7
0.000483163 	 19852.8
0.000309766 	 -249782
0.00150931 	 11970.5
0.000788778 	 138643
0.000973116 	 -305677
0.000793339 	 714655
0.00129967 	 -226388
0.0018239 	 -210324
0.00133722 	 -461126
0.00175092 	 -594583
0.00108204 	 -75376.5
0.00144452 	 526384
0.000805494 	 76420.9
0.00117891 	 186788
1.51547e-05 	 -95614.3
0.00122432 	 174427
0.000776765 	 621048
0.00123142 	 -300779
0.00124602 	 140525
0.00170777 	 -744.248
0.000565514 	 307855
0.000319501 	 29612.4
0.00100127 	 -269148
0.00167573 	 211287
0.00131553 	 100108
0.000968533 	 -425999
0.000172258 	 103672
0.000794193 	 -127572
0.00166637 	 -13639.7
0.000451352 	 222449
0.00151056 	 181742
0.000519288 	 332200
0.000692866 	 66789.3
0.000943692 	 402540
9.82181e-05 	 190931
0.00155183 	 -324438
0.0010848 	 626755
0.000387546 	 92031.2
0.00132192 	 -581823
0.000197565 	 216305
0.000303463 	 431046
0.000322857 	 107167
0.000827115 	 163800
0.000118993 	 -366708
0.00113349 	 -384326
0.00131798 	 413435
2.53974e-05 	 -167813
0.0016208 	 463957
0.00124983 	 12448.7
0.000533109 	 234958
9.16349e-05 	 73348.1
0.0014051 	 729285
0.000626776 	 -74664
0.00144165 	 -578215
0.00020964 	 -472671
0.000668109 	 -700525
0.000446096 	 241208
0.000691322 	 456170
0.000262599 	 120408
0.00180687 	 239653
0.00170023 	 441691
0.00145991 	 -542033
0.000565615 	 348910
0.00141771 	 184245
0.000129279 	 -128833
0.001419 	 408996
0.00164675 	 -196504
0.00137502 	 328800
0.00168397 	 454129
0.000293632 	 -489021
0.000131763 	 62236.9
5.92523e-05 	 -71222.5
0.000333957 	 487544
0.000765986 	 267927
0.000273938 	 330621
0.00153571 	 552489
0.000860574 	 -479701
0.000966275 	 -27342.8
0.000458898 	 136543
0.000338739 	 74048.9
0.0013265 	 -527589
0.000892649 	 482616
0.00117043 	 81296.9
0.000857587 	 -110390
0.00028663 	 -370028
0.00018536 	 -37348.3
0.0014995 	 -519690
0.000552454 	 -123441
0.00142188 	 176473
0.00163328 	 219829
0.00163772 	 -305577
0.00110285 	 -49415.3
0.00121546 	 -146818
0.0014611 	 22483.9
0.00133139 	 71424.5
0.000357288 	 709569
0.000211362 	 618251
0.00131426 	 334498
0.0011228 	 -722502
0.000700409 	 164443
0.00115967 	 125737
0.000657724 	 -111938
0.00118428 	 -200500
0.000480771 	 273971
0.00167846 	 54501.1
0.001328 	 -697332
0.000779227 	 570272
0.0019594 	 -324023
0.00179231 	 -346828
0.00142601 	 -692516
0.00181463 	 350249
0.00119749 	 -597395
0.000709808 	 -105058
0.00101292 	 -30339.7
0.00143656 	 -587913
0.00126421 	 505937
0.00119019 	 345674
0.000836826 	 59474.6
0.000510616 	 500704
0.00179142 	 -425512
0.00136426 	 203207
0.00147117 	 500468
0.000721444 	 -45430.2
0.000500672 	 241977
0.00187877 	 360914
0.0013045 	 -359021
0.0013702 	 -183838
0.00158574 	 -64490
0.000334906 	 382033
0.000378293 	 -127089
0.000243385 	 -1708.53
0.000434215 	 -420327
0.00169355 	 500393
0.00173344 	 -69607.8
0.000200615 	 176406
0.00146633 	 597387
0.000513275 	 -282097
0.00183535 	 44394.9
0.000363097 	 363328
0.00115776 	 -465130
0.000717069 	 -724252
0.00149352 	 674366
0.00183936 	 474933
0.000912546 	 282789
0.000541036 	 -114134
0.000800845 	 -718122
0.00180449 	 -135301
0.000452911 	 -446299
0.00117785 	 -545256
0.00029695 	 29986.1
0.000941562 	 -481599
0.000611683 	 -795220
0.000338692 	 -308931
0.000838028 	 -619262
0.00151345 	 -346962
0.000190241 	 -35730
0.0013118 	 177843
0.000139659 	 -498991
0.00101183 	 -272120
0.0013233 	 -55732.1
0.000557541 	 96285.4
0.00163256 	 36564.5
0.00147378 	 -105934
0.00151666 	 114727
0.000928955 	 -326700
0.00151359 	 732986
0.00147493 	 -449545
0.000891979 	 598037
0.00119928 	 314526
0.00137922 	 140185
0.00190471 	 459848
0.00150422 	 -177731
0.000186272 	 -428499
0.000591975 	 -273296
0.000943899 	 -541914
0.000607863 	 237310
0.00175395 	 150568
0.00171495 	 332625
0.000409359 	 -445278
0.00114667 	 -422390
0.00096181 	 411448
0.000272905 	 -41035.4
0.00135205 	 190214
0.00102641 	 -698371
0.00119083 	 208931
0.00129096 	 -223822
0.000437383 	 540648
0.00148779 	 653887
0.0004091 	 -668161
0.000643 	 -346446
0.00164931 	 -338816
0.0012874 	 536504
0.00108044 	 -482043
0.00132074 	 4781.77
3.41844e-05 	 -243221
0.000425334 	 -152965
0.000790157 	 -78650.9
0.000580768 	 457065
0.000225824 	 674029
0.00167617 	 -439880
0.000951614 	 138617
0.00136104 	 129745
0.0017086 	 -294870
0.000727403 	 600833
0.000591066 	 -387516
0.00164917 	 -18606.1
0.000753425 	 -285740
0.000691844 	 99007
0.00151496 	 635588
0.00148827 	 -79024.8
0.00079716 	 -491384
0.000203109 	 374100
0.00167387 	 -344151
0.000412242 	 46407.2
0.000571482 	 307927
0.00018577 	 499025
0.00157999 	 -59287.5
0.000784769 	 571631
0.000677092 	 -28185.4
0.0011206 	 -590383
9.14082e-05 	 483875
0.000648699 	 -179118
0.000265573 	 161638
8.45547e-05 	 -215817
0.000988773 	 130798
0.000754711 	 -189456
0.000476073 	 -57422
0.000838625 	 -582524
0.0012586 	 65214.2
0.00121551 	 -390230
0.000960401 	 -521445
0.00100169 	 649921
0.000902983 	 -432071
0.00160981 	 -320730
0.00031368 	 529028
0.000413231 	 -82498.6
0.00036112 	 -190946
0.00154579 	 404876
0.00182552 	 30968.8
0.00102004 	 80622.1
0.000465451 	 -467759
0.00116091 	 475755
0.00108388 	 -55215
0.00110017 	 241661
0.000934965 	 -369228
0.00112204 	 123252
0.000820188 	 236069
0.000483419 	 -270131
0.000459213 	 -250893
0.000395156 	 -503181
0.00137604 	 228740
0.000857074 	 -62429.9
5.46991e-05 	 -285868
0.000268223 	 -353692
0.000520204 	 -498385
0.00143136 	 756859
0.000515132 	 -165578
0.000551653 	 -32660.3
0.00169068 	 79509.1
0.000575896 	 -274162
0.000866331 	 -699604
0.00116478 	 -236782
0.000390359 	 -12888.8
0.00101011 	 -405646
0.000528439 	 646944
0.00181838 	 457249
0.00111073 	 37298.8
0.000919756 	 -286230
0.000497172 	 564639
0.00087209 	 -212111
0.00193443 	 -124209
0.00170903 	 -211855
0.00170328 	 -302718
0.00175728 	 311212
0.0015842 	 86202.1
0.0013853 	 -43501.6
0.000471503 	 -274576
0.000641828 	 -291030
0.00170432 	 574194
0.000536057 	 651958
0.00128107 	 335328
0.00158101 	 -195256
0.00148058 	 108074
0.000213783 	 249935
0.000608348 	 215335
0.000523773 	 -444811
4.97454e-05 	 123475
0.00110299 	 282353
0.000959284 	 -180881
0.00026904 	 -653837
0.0010118 	 736573
0.000369845 	 -16522.2
0.00115244 	 -341951
0.00165778 	 -250245
0.00118725 	 -335753
0.00133615 	 -524925
0.00133613 	 467203
0.000984629 	 506222
0.00088061 	 525381
0.00012361 	 32332.9
0.00142212 	 -269918
0.000708056 	 -197964
0.000213475 	 5397.52
0.000905208 	 -496358
0.000354079 	 -633074
0.0013463 	 -278086
0.00136392 	 276642
0.00138542 	 -601669
0.0011462 	 -150421
0.00014198 	 566163
0.00069092 	 77640.6
0.00162957 	 -33203.7
0.000988259 	 229749
0.00179701 	 24137.7
0.000823275 	 147284
0.000513218 	 -31503.1
0.000452939 	 691049
0.00181634 	 49518.8
0.00134161 	 -85832.9
0.000238485 	 269011
0.00144152 	 -118693
0.000271931 	 -233321
0.00105545 	 -345176
0.00167691 	 413207
0.000645051 	 24552.7
0.000468291 	 295061
0.000523772 	 -641016
0.00080346 	 27778.2
0.00118894 	 47986.6
0.00145111 	 60335.2
0.000856683 	 658667
0.0010998 	 78756
0.00146899 	 -330187
0.00145894 	 106162
0.00163221 	 -456074
0.00166296 	 -353761
0.0018135 	 360711
0.00157995 	 -314535
0.00152202 	 -750623
0.000603322 	 -624940
0.000695266 	 354188
0.00150498 	 714642
0.00044275 	 -384878
0.00113873 	 -501499
0.0014739 	 449719
