0 	 2.4938e+15 	 5.66181e+15 	 8.51686e+15 	 -81.6297 	 32.5437 	 11685.3 	 -5.78783e-05 	 0 	 94.7821
1e-05 	 2.97383e+15 	 6.66953e+15 	 1.06603e+16 	 23.6241 	 -8.89725 	 -21276 	 -0.000162935 	 -0.000947821 	 2.77173
2e-05 	 3.31649e+15 	 7.13365e+15 	 1.04113e+16 	 54.8358 	 -78.7562 	 -25604.1 	 6.22851e-06 	 -5.54347e-05 	 -85.7214
3e-05 	 3.07251e+15 	 7.3127e+15 	 1.02747e+16 	 -77.1688 	 -34.9133 	 -18767.7 	 1.77043e-05 	 0.000766606 	 -72.2064
4e-05 	 3.16443e+15 	 6.93719e+15 	 1.0628e+16 	 -25.6747 	 35.3653 	 24928.4 	 -8.43277e-05 	 0.00138869 	 -109.829
5e-05 	 2.99847e+15 	 6.79547e+15 	 9.89702e+15 	 46.542 	 12.3243 	 -6502 	 -1.6515e-05 	 0.00296319 	 -166.775
6e-05 	 3.12723e+15 	 7.43948e+15 	 9.98378e+15 	 122.952 	 132.541 	 27527.5 	 9.33954e-05 	 0.0047242 	 -123.361
7e-05 	 2.92144e+15 	 5.96705e+15 	 9.70972e+15 	 50.3522 	 142.72 	 46623.7 	 -0.000131576 	 0.0054304 	 -144.921
8e-05 	 3.3796e+15 	 6.53552e+15 	 9.4146e+15 	 10.7277 	 -18.4902 	 21997.5 	 8.01929e-05 	 0.00762263 	 -173.938
9e-05 	 2.75339e+15 	 7.06528e+15 	 9.99993e+15 	 -49.4455 	 41.1556 	 -1268.15 	 -2.90405e-05 	 0.00890915 	 -145.052
0.0001 	 2.71513e+15 	 7.10221e+15 	 1.03304e+16 	 -56.156 	 -50.221 	 -8281.88 	 -8.21986e-05 	 0.0105237 	 -207.869
0.00011 	 3.666e+15 	 6.71276e+15 	 1.16232e+16 	 -29.3981 	 14.4627 	 14500.4 	 -0.000199383 	 0.0130665 	 -366.879
0.00012 	 3.23314e+15 	 6.04589e+15 	 1.05589e+16 	 -100.06 	 70.1281 	 -11941.4 	 -0.000205058 	 0.0178612 	 -595.269
0.00013 	 2.82744e+15 	 7.00429e+15 	 9.55415e+15 	 -72.2207 	 -1.55083 	 -49498.9 	 4.44731e-05 	 0.0249719 	 -685.953
0.00014 	 2.94471e+15 	 6.85917e+15 	 9.85988e+15 	 10.885 	 96.6627 	 2406.93 	 -8.97303e-06 	 0.0315803 	 -665.906
0.00015 	 2.91379e+15 	 6.88884e+15 	 1.0229e+16 	 -63.174 	 23.9173 	 16466.7 	 -6.8308e-05 	 0.03829 	 -709.547
0.00016 	 3.31098e+15 	 7.61321e+15 	 9.17081e+15 	 -26.2854 	 61.7294 	 26.53 	 0.000280923 	 0.0457712 	 -589.482
0.00017 	 3.40416e+15 	 6.9213e+15 	 9.88834e+15 	 2.75398 	 71.5561 	 -2526.65 	 7.00335e-05 	 0.0500797 	 -391.296
0.00018 	 3.07914e+15 	 7.45906e+15 	 9.92177e+15 	 -10.9114 	 5.66251 	 27146 	 9.87644e-05 	 0.0535971 	 -295.975
0.00019 	 2.92116e+15 	 6.74792e+15 	 9.62917e+15 	 -53.54 	 46.5505 	 -21513.3 	 6.39445e-06 	 0.0559992 	 -236.591
0.0002 	 2.81317e+15 	 7.35535e+15 	 1.01277e+16 	 -128.374 	 40.7296 	 -19941.1 	 6.54345e-06 	 0.058329 	 -229.285
0.00021 	 3.39313e+15 	 6.78785e+15 	 1.02615e+16 	 -36.2131 	 55.6002 	 -5341.49 	 -1.2905e-05 	 0.0605849 	 -232.877
0.00022 	 2.95215e+15 	 6.99943e+15 	 1.00756e+16 	 -29.6909 	 17.5295 	 6646.5 	 -1.9874e-05 	 0.0629865 	 -251.388
0.00023 	 2.7476e+15 	 6.26477e+15 	 9.89759e+15 	 -41.5396 	 -52.4737 	 -16019 	 -0.000141827 	 0.0656126 	 -342.701
0.00024 	 3.39212e+15 	 6.33933e+15 	 9.92356e+15 	 -61.7558 	 -81.0415 	 -20440.5 	 -3.07809e-05 	 0.0698405 	 -440.174
0.00025 	 3.58349e+15 	 6.34009e+15 	 1.0445e+16 	 -66.9468 	 -8.31835 	 -9965.91 	 -8.35455e-05 	 0.0744161 	 -504.734
0.00026 	 3.08591e+15 	 6.8499e+15 	 8.93366e+15 	 -19.3624 	 -61.7801 	 8646.11 	 0.000160561 	 0.0799352 	 -461.243
0.00027 	 3.39888e+15 	 7.82299e+15 	 1.02402e+16 	 3.23072 	 -64.6576 	 -26126.5 	 0.00015728 	 0.083641 	 -281.757
0.00028 	 2.85496e+15 	 8.05277e+15 	 9.61961e+15 	 -61.8669 	 8.44908 	 -26979.2 	 0.000206379 	 0.0855704 	 -76.3974
0.00029 	 2.58849e+15 	 6.61089e+15 	 1.11681e+16 	 -3.73817 	 -12.1393 	 -22908.4 	 -0.000315419 	 0.0851689 	 -137.973
0.0003 	 3.47201e+15 	 7.50641e+15 	 1.13447e+16 	 34.8988 	 -90.9847 	 -23513.4 	 -5.86795e-05 	 0.0883298 	 -349.228
