7.75e-09 	 5.73728e+28 	 1.44305e+29 	 3.7596e+34
8e-09 	 5.84335e+28 	 1.48342e+29 	 3.77797e+34
8.25e-09 	 5.98067e+28 	 1.52351e+29 	 3.64841e+34
8.5e-09 	 6.12435e+28 	 1.56374e+29 	 3.65039e+34
8.75e-09 	 6.24872e+28 	 1.59945e+29 	 3.74889e+34
9e-09 	 6.37405e+28 	 1.64118e+29 	 3.73527e+34
9.25e-09 	 6.51163e+28 	 1.68647e+29 	 3.6638e+34
9.5e-09 	 6.62018e+28 	 1.72456e+29 	 3.69487e+34
9.75e-09 	 6.73308e+28 	 1.74965e+29 	 3.71598e+34
1e-08 	 6.87272e+28 	 1.78974e+29 	 3.70986e+34
1.025e-08 	 7.00343e+28 	 1.81933e+29 	 3.69816e+34
1.05e-08 	 7.12491e+28 	 1.85885e+29 	 3.72473e+34
1.075e-08 	 7.25425e+28 	 1.89298e+29 	 3.6657e+34
1.1e-08 	 7.38041e+28 	 1.92992e+29 	 3.65678e+34
1.125e-08 	 7.51906e+28 	 1.97038e+29 	 3.69554e+34
1.15e-08 	 7.64034e+28 	 1.99757e+29 	 3.71578e+34
1.175e-08 	 7.75974e+28 	 2.02382e+29 	 3.6588e+34
1.2e-08 	 7.92663e+28 	 2.07363e+29 	 3.61663e+34
1.225e-08 	 8.07224e+28 	 2.10582e+29 	 3.67711e+34
1.25e-08 	 8.19474e+28 	 2.14189e+29 	 3.73498e+34
1.275e-08 	 8.33093e+28 	 2.1698e+29 	 3.6794e+34
1.3e-08 	 8.47628e+28 	 2.20323e+29 	 3.58216e+34
1.325e-08 	 8.62995e+28 	 2.23246e+29 	 3.67161e+34
1.35e-08 	 8.72326e+28 	 2.24208e+29 	 3.74605e+34
1.375e-08 	 8.80465e+28 	 2.25436e+29 	 3.68614e+34
1.4e-08 	 8.94912e+28 	 2.26913e+29 	 3.54428e+34
1.425e-08 	 9.06267e+28 	 2.30505e+29 	 3.61905e+34
1.45e-08 	 9.11997e+28 	 2.32867e+29 	 3.69747e+34
1.475e-08 	 9.25737e+28 	 2.34477e+29 	 3.63811e+34
1.5e-08 	 9.38189e+28 	 2.36631e+29 	 3.54067e+34
1.525e-08 	 9.50307e+28 	 2.38442e+29 	 3.59274e+34
1.55e-08 	 9.6161e+28 	 2.42231e+29 	 3.6571e+34
1.575e-08 	 9.73201e+28 	 2.44412e+29 	 3.63844e+34
1.6e-08 	 9.84741e+28 	 2.48569e+29 	 3.57106e+34
1.625e-08 	 9.957e+28 	 2.51392e+29 	 3.57508e+34
1.65e-08 	 1.00426e+29 	 2.54078e+29 	 3.62634e+34
1.675e-08 	 1.01443e+29 	 2.57172e+29 	 3.63672e+34
1.7e-08 	 1.02632e+29 	 2.59303e+29 	 3.58987e+34
1.725e-08 	 1.03493e+29 	 2.62636e+29 	 3.57789e+34
1.75e-08 	 1.04613e+29 	 2.65264e+29 	 3.5927e+34
1.775e-08 	 1.05625e+29 	 2.68344e+29 	 3.59281e+34
1.8e-08 	 1.06695e+29 	 2.69865e+29 	 3.57151e+34
1.825e-08 	 1.07726e+29 	 2.71115e+29 	 3.58987e+34
1.85e-08 	 1.07892e+29 	 2.73936e+29 	 3.56245e+34
1.875e-08 	 1.08978e+29 	 2.78213e+29 	 3.5361e+34
1.9e-08 	 1.10331e+29 	 2.78036e+29 	 3.57163e+34
1.925e-08 	 1.11072e+29 	 2.8108e+29 	 3.61429e+34
1.95e-08 	 1.12168e+29 	 2.82477e+29 	 3.54909e+34
1.975e-08 	 1.12855e+29 	 2.84651e+29 	 3.49861e+34
2e-08 	 1.13773e+29 	 2.86497e+29 	 3.54739e+34
2.025e-08 	 1.14243e+29 	 2.86959e+29 	 3.59534e+34
2.05e-08 	 1.14764e+29 	 2.87297e+29 	 3.54999e+34
2.075e-08 	 1.15388e+29 	 2.89614e+29 	 3.47676e+34
2.1e-08 	 1.16583e+29 	 2.89003e+29 	 3.50383e+34
2.125e-08 	 1.17681e+29 	 2.90122e+29 	 3.56452e+34
2.15e-08 	 1.17837e+29 	 2.90426e+29 	 3.54738e+34
2.175e-08 	 1.19086e+29 	 2.90688e+29 	 3.45504e+34
2.2e-08 	 1.20117e+29 	 2.93833e+29 	 3.44698e+34
2.225e-08 	 1.20599e+29 	 2.95572e+29 	 3.52056e+34
2.25e-08 	 1.21275e+29 	 2.98526e+29 	 3.52959e+34
2.275e-08 	 1.22402e+29 	 2.99589e+29 	 3.44221e+34
2.3e-08 	 1.23584e+29 	 2.9953e+29 	 3.42213e+34
2.325e-08 	 1.24489e+29 	 2.97882e+29 	 3.47649e+34
2.35e-08 	 1.24625e+29 	 2.98769e+29 	 3.49544e+34
2.375e-08 	 1.25074e+29 	 2.98776e+29 	 3.44714e+34
2.4e-08 	 1.26065e+29 	 3.00466e+29 	 3.43115e+34
2.425e-08 	 1.26802e+29 	 3.01686e+29 	 3.4425e+34
2.45e-08 	 1.27391e+29 	 3.01818e+29 	 3.45602e+34
2.475e-08 	 1.27499e+29 	 3.03626e+29 	 3.43617e+34
2.5e-08 	 1.27124e+29 	 3.0352e+29 	 3.42628e+34
