0.000336251 	 139635
0.00056731 	 685103
0.000431015 	 119889
0.0016587 	 384453
0.000101678 	 452365
0.000958074 	 65074.3
0.000977336 	 -624113
0.000453102 	 6313.72
0.000653933 	 86468.6
0.00114836 	 271765
0.00164372 	 -205115
0.00166395 	 417412
0.000557411 	 -613409
0.00115835 	 -207062
0.00151668 	 -73629.4
0.00131305 	 142456
0.00153315 	 87383.4
0.00112752 	 216151
0.00172462 	 -300270
0.000912256 	 -312373
0.00181142 	 138435
0.000846916 	 130853
0.00161681 	 -335592
0.00181858 	 -370198
0.00185052 	 -4524.74
0.000717477 	 360238
0.00120526 	 301748
0.000381506 	 -34966.4
0.00163547 	 -398213
0.000373876 	 -467965
0.000263105 	 642699
0.00116131 	 291841
0.000959127 	 96982.7
0.0015055 	 428700
0.00134234 	 -269115
0.00170303 	 438719
0.000726226 	 119614
0.000306768 	 49632.4
0.000125544 	 -637088
0.00170312 	 297160
0.000147875 	 81501.4
0.00109554 	 181039
0.000871319 	 -249930
0.00123242 	 -676732
0.000701315 	 402045
0.00129602 	 780486
0.00069483 	 52300.8
0.00147394 	 -71870.4
0.000763919 	 -114315
0.00115932 	 -297785
0.00168037 	 129843
0.00137544 	 43179.6
0.00169392 	 343478
0.000887289 	 537467
0.000759118 	 683623
0.00109714 	 -438097
0.00186085 	 292434
0.00181283 	 -174703
0.000577816 	 182882
0.00182596 	 -426245
0.000837846 	 217712
0.000202443 	 169875
0.000940485 	 -156182
0.00152611 	 37155.2
0.000887284 	 -65369.2
0.000213205 	 39815.6
0.00108699 	 45357.7
0.00027023 	 -149627
0.000149112 	 -330228
0.00125762 	 463888
0.000650746 	 196897
0.00086638 	 71577.2
0.000499955 	 -361249
0.000160927 	 -219932
0.00100578 	 -157234
0.00106021 	 -91449.4
0.0012365 	 309807
0.00121934 	 -536176
0.00169158 	 224372
0.000901284 	 21718.7
0.000779618 	 -126571
0.00181285 	 48337
0.00117307 	 83380.9
0.000475585 	 -125711
0.0013228 	 341532
0.00169605 	 711982
0.00128018 	 220544
0.000130771 	 49989
0.000413507 	 424395
0.000514975 	 -628866
0.00154687 	 -47490.6
0.000991041 	 -522167
0.000876457 	 -89623.3
0.000365949 	 74537.1
0.000848825 	 687477
0.00193013 	 -486247
0.00046057 	 103447
0.00194152 	 265639
0.00107482 	 300115
0.000738762 	 71207.7
0.000750563 	 179486
0.00119225 	 -333530
0.00130636 	 -238876
0.00137361 	 337453
0.000228646 	 129063
0.00110397 	 18718.2
0.000882554 	 457643
0.00182238 	 -192253
0.00140878 	 -119663
0.000853433 	 170658
0.00111451 	 -268049
0.000703218 	 95282.5
0.00137914 	 -371135
0.000466168 	 -48852.2
0.000984033 	 -367236
0.00166324 	 517976
0.00070986 	 280850
0.0016546 	 -510894
0.00102325 	 -161634
6.33512e-05 	 -34763.1
0.00181392 	 -248640
0.00189289 	 52628.7
0.00109449 	 -192825
0.000461441 	 -121710
0.00110297 	 597833
0.000874857 	 410573
0.000579098 	 -405676
0.000847696 	 683821
0.000833288 	 -553459
0.00134122 	 -49910.1
0.000946804 	 -254373
0.00163794 	 516242
0.00167508 	 -577106
0.00112157 	 -107862
9.44006e-05 	 -347395
0.00098513 	 598172
0.000295211 	 570021
0.00115799 	 -289991
0.00153112 	 -415193
0.00141514 	 -281856
0.000250626 	 -321052
0.000821085 	 -563942
7.4531e-05 	 -54492.7
0.00136385 	 -383613
0.000485043 	 143730
0.00167806 	 459193
0.00057064 	 -418289
0.000828614 	 249467
0.0003047 	 -211835
0.000848933 	 -573266
0.00107379 	 556193
0.00185314 	 156129
0.00127949 	 609082
0.00187802 	 289055
0.000731414 	 -285794
0.00186326 	 -200809
0.00108389 	 -530250
0.000818877 	 491281
0.00118122 	 -34799.8
0.000855119 	 -184699
0.00109704 	 -186963
0.000134284 	 282593
0.00125241 	 -403370
0.000742919 	 63296.4
0.00154847 	 -125428
0.00152529 	 452371
0.00174803 	 -233406
8.78059e-05 	 51949.9
0.00124874 	 -154441
0.000524761 	 143921
0.00042064 	 179623
0.000540386 	 329769
0.000176839 	 624277
0.00147864 	 -58931.9
0.00145389 	 212130
0.00117449 	 58009.2
0.00131517 	 -51250.8
0.00119426 	 803061
0.0012599 	 719870
0.000300432 	 -181438
0.000276568 	 -735881
0.000553652 	 -206568
0.000634001 	 70018.8
0.00141238 	 -141736
0.00136875 	 265133
0.0012421 	 -331348
0.000600977 	 188025
0.000342553 	 -696567
0.00194145 	 -137626
0.000992872 	 -699652
0.000107525 	 -159020
0.000480164 	 -722875
0.000619359 	 -539728
5.95952e-05 	 70707.3
0.00137485 	 -134736
0.00144072 	 -98429.7
